datetime_est,clds,primary_wave_height,max_temp,min_temp,primary_wave_period,pressure_desc,expire_time_gmt,terse_phrase,obs_id,qualifier,wdir,gust,primary_swell_direction,primary_swell_period,icon_extd,primary_swell_height,blunt_phrase,valid_time_gmt,wc,precip_total,vis,wx_icon,snow_hrly,obs_name,wspd,precip_hrly,secondary_swell_height,water_temp,wdir_cardinal,wx_phrase,temp,uv_desc,feels_like,pressure_tend,heat_index,rh,pressure,secondary_swell_direction,secondary_swell_period,dewPt,qualifier_svrty,key,day_ind,class,uv_index
2014-01-20 21:51:00,CLR,,,,,,1390279860,,KNYC,,,,,,3300,,,1390272660,,,6,33,,Nyc/Central Park,,,,,,Fair,36,Low,,,36,56,,,,21,,KNYC,N,observation,0
2014-01-20 22:51:00,CLR,,,,,,1390283460,,KNYC,,,,,,3300,,,1390276260,,,6,33,,Nyc/Central Park,,,,,,Fair,34,Low,,,34,52,,,,18,,KNYC,N,observation,0
2014-01-20 23:51:00,CLR,,,,,,1390287060,,KNYC,,,,,,3300,,,1390279860,,,6,33,,Nyc/Central Park,,,,,,Fair,34,Low,,,34,52,,,,18,,KNYC,N,observation,0
2014-01-21 00:51:00,CLR,,,,,,1390290660,,KNYC,,,,,,3300,,,1390283460,,,6,33,,Nyc/Central Park,,,,,,Fair,34,Low,,,34,44,,,,14,,KNYC,N,observation,0
2014-01-21 01:51:00,CLR,,,,,,1390294260,,KNYC,,,,,,3300,,,1390287060,,,6,33,,Nyc/Central Park,,,,,,Fair,36,Low,,,36,35,,,,10,,KNYC,N,observation,0
2014-01-21 02:51:00,CLR,,,,,,1390297860,,KNYC,,,,,,3300,,,1390290660,,,6,33,,Nyc/Central Park,,,,,,Fair,27,Low,,,27,43,,,,7,,KNYC,N,observation,0
2014-01-21 03:51:00,CLR,,,,,,1390301460,,KNYC,,,,,,3300,,,1390294260,,,6,33,,Nyc/Central Park,,,,,,Fair,27,Low,,,27,43,,,,7,,KNYC,N,observation,0
2014-01-21 04:51:00,CLR,,,,,,1390305060,,KNYC,,,,,,3300,,,1390297860,,,6,33,,Nyc/Central Park,,,,,,Fair,27,Low,,,27,43,,,,7,,KNYC,N,observation,0
2014-01-21 05:51:00,CLR,,,,,,1390308660,,KNYC,,,,,,3300,,,1390301460,,,6,33,,Nyc/Central Park,,,,,,Fair,27,Low,,,27,43,,,,7,,KNYC,N,observation,0
2014-01-21 06:51:00,CLR,,,,,,1390312260,,KNYC,,,,,,3300,,,1390305060,,,6,33,,Nyc/Central Park,,,,,,Fair,25,Low,,,25,50,,,,9,,KNYC,N,observation,0
2014-01-21 07:51:00,CLR,,,,,,1390315860,,KNYC,,,,,,3300,,,1390308660,,,6,33,,Nyc/Central Park,,,,,,Fair,25,Low,,,25,46,,,,7,,KNYC,N,observation,0
2014-01-21 08:51:00,CLR,,,,,,1390319460,,KNYC,,,,,,3400,,,1390312260,,,6,34,,Nyc/Central Park,,,,,,Fair,25,Low,,,25,59,,,,12,,KNYC,D,observation,0
2014-01-21 09:51:00,CLR,,,,,,1390323060,,KNYC,,,,,,3400,,,1390315860,,,6,34,,Nyc/Central Park,,,,,,Fair,21,Low,,,21,74,,,,14,,KNYC,D,observation,0
2014-01-21 10:51:00,CLR,,,,,,1390326660,,KNYC,,,,,,3400,,,1390319460,,,6,34,,Nyc/Central Park,,,,,,Fair,21,Low,,,21,80,,,,16,,KNYC,D,observation,0
2014-01-21 11:51:00,CLR,,,,,,1390330260,,KNYC,,,,,,3400,,,1390323060,,,6,34,,Nyc/Central Park,,,,,,Fair,19,Low,,,19,86,,,,16,,KNYC,D,observation,0
2014-01-21 12:51:00,CLR,,,,,,1390333860,,KNYC,,,,,,3400,,,1390326660,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,93,,,,16,,KNYC,D,observation,0
2014-01-21 13:51:00,CLR,,,,,,1390337460,,KNYC,,,,,,3400,,,1390330260,,,6,34,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,100,,,,16,,KNYC,D,observation,0
2014-01-21 14:51:00,CLR,,,,,,1390341060,,KNYC,,,,,,3400,,,1390333860,,,6,34,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,100,,,,16,,KNYC,D,observation,0
2014-01-21 15:51:00,CLR,,,,,,1390344660,,KNYC,,,,,,3400,,,1390337460,,,6,34,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,79,,,,10,,KNYC,D,observation,0
2014-01-21 16:51:00,CLR,,,,,,1390348260,,KNYC,,,,,,3400,,,1390341060,,,6,34,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,79,,,,10,,KNYC,D,observation,0
2014-01-21 17:51:00,CLR,,,,,,1390351860,,KNYC,,,,,,3400,,,1390344660,,,6,34,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,79,,,,10,,KNYC,D,observation,0
2014-01-21 18:51:00,CLR,,,,,,1390355460,,KNYC,,,,,,3300,,,1390348260,,,6,33,,Nyc/Central Park,,,,,,Fair,14,Low,,,14,86,,,,10,,KNYC,N,observation,0
2014-01-21 19:51:00,CLR,,,,,,1390359060,,KNYC,,,,,,3300,,,1390351860,,,6,33,,Nyc/Central Park,,,,,,Fair,14,Low,,,14,79,,,,9,,KNYC,N,observation,0
2014-01-21 20:51:00,CLR,,,,,,1390362660,,KNYC,,,,,,3300,,,1390355460,,,6,33,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,92,,,,10,,KNYC,N,observation,0
2014-01-21 21:51:00,CLR,,,,,,1390366260,,KNYC,,,,,,3300,,,1390359060,,,6,33,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,92,,,,10,,KNYC,N,observation,0
2014-01-21 22:51:00,CLR,,,,,,1390369860,,KNYC,,,,,,3300,,,1390362660,,,6,33,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,79,,,,7,,KNYC,N,observation,0
2014-01-21 23:51:00,CLR,,,,,,1390373460,,KNYC,,,,,,3300,,,1390366260,,,6,33,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,67,,,,3,,KNYC,N,observation,0
2014-01-22 00:51:00,CLR,,,,,,1390377060,,KNYC,,,,,,3300,,,1390369860,,,6,33,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,67,,,,3,,KNYC,N,observation,0
2014-01-22 01:51:00,CLR,,,,,,1390380660,,KNYC,,,,,,3300,,,1390373460,,,6,33,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,62,,,,1,,KNYC,N,observation,0
2014-01-22 02:51:00,CLR,,,,,,1390384260,,KNYC,,,,,,3300,,,1390377060,,,6,33,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,67,,,,1,,KNYC,N,observation,0
2014-01-22 03:51:00,CLR,,,,,,1390387860,,KNYC,,,,,,3300,,,1390380660,,,6,33,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,62,,,,0,,KNYC,N,observation,0
2014-01-22 04:51:00,CLR,,,,,,1390391460,,KNYC,,,,,,3300,,,1390384260,,,6,33,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,62,,,,0,,KNYC,N,observation,0
2014-01-22 05:51:00,CLR,,,,,,1390395060,,KNYC,,,,,,3300,,,1390387860,,,6,33,,Nyc/Central Park,,,,,,Fair,9,Low,,,9,62,,,,-2,,KNYC,N,observation,0
2014-01-22 06:51:00,CLR,,,,,,1390398660,,KNYC,,,,,,3300,,,1390391460,,,6,33,,Nyc/Central Park,,,,,,Fair,9,Low,,,9,57,,,,-4,,KNYC,N,observation,0
2014-01-22 07:51:00,CLR,,,,,,1390402260,,KNYC,,,,,,3300,,,1390395060,,,6,33,,Nyc/Central Park,,,,,,Fair,7,Low,,,7,61,,,,-4,,KNYC,N,observation,0
2014-01-22 08:51:00,CLR,,,,,,1390405860,,KNYC,,,,,,3400,,,1390398660,,,6,34,,Nyc/Central Park,,,,,,Fair,7,Low,,,7,61,,,,-4,,KNYC,D,observation,0
2014-01-22 09:51:00,CLR,,,,,,1390409460,,KNYC,,,,,,3400,,,1390402260,,,6,34,,Nyc/Central Park,,,,,,Fair,9,Low,,,9,57,,,,-4,,KNYC,D,observation,0
2014-01-22 10:51:00,CLR,,,,,,1390413060,,KNYC,,,,,,3400,,,1390405860,,,6,34,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,52,,,,-4,,KNYC,D,observation,0
2014-01-22 11:51:00,CLR,,,,,,1390416660,,KNYC,,,,,,3400,,,1390409460,,,6,34,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,45,,,,-6,,KNYC,D,observation,0
2014-01-22 12:51:00,CLR,,,,,,1390420260,,KNYC,,,,,,3400,,,1390413060,,,6,34,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,41,,,,-4,,KNYC,D,observation,0
2014-01-22 13:51:00,CLR,,,,,,1390423860,,KNYC,,,,,,3400,,,1390416660,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,42,,,,-2,,KNYC,D,observation,0
2014-01-22 14:51:00,CLR,,,,,,1390427460,,KNYC,,,,,,3400,,,1390420260,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,42,,,,-2,,KNYC,D,observation,0
2014-01-22 15:51:00,CLR,,,,,,1390431060,,KNYC,,,,,,3400,,,1390423860,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,42,,,,-2,,KNYC,D,observation,0
2014-01-22 16:51:00,CLR,,,,,,1390434660,,KNYC,,,,,,3400,,,1390427460,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,45,,,,0,,KNYC,D,observation,0
2014-01-22 17:51:00,CLR,,,,,,1390438260,,KNYC,,,,,,3400,,,1390431060,,,6,34,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,45,,,,-2,,KNYC,D,observation,0
2014-01-22 18:51:00,CLR,,,,,,1390441860,,KNYC,,,,,,3300,,,1390434660,,,6,33,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,45,,,,-2,,KNYC,N,observation,0
2014-01-22 19:51:00,CLR,,,,,,1390445460,,KNYC,,,,,,3300,,,1390438260,,,6,33,,Nyc/Central Park,,,,,,Fair,14,Low,,,14,45,,,,-4,,KNYC,N,observation,0
2014-01-22 20:51:00,CLR,,,,,,1390449060,,KNYC,,,,,,3300,,,1390441860,,,6,33,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,48,,,,-4,,KNYC,N,observation,0
2014-01-22 21:58:00,CLR,,,,,,1390453080,,KNYC,,,,,,3300,,,1390445880,,,6,33,,Nyc/Central Park,,,,,,Fair,14,Low,,,14,62,,,,3,,KNYC,N,observation,0
2014-01-22 22:56:00,CLR,,,,,,1390456560,,KNYC,,,,,,3300,,,1390449360,,,6,33,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,48,,,,-6,,KNYC,N,observation,0
2014-01-22 23:59:00,CLR,,,,,,1390460340,,KNYC,,,,,,3300,,,1390453140,,,6,33,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,48,,,,-6,,KNYC,N,observation,0
2014-01-23 00:58:00,CLR,,,,,,1390463880,,KNYC,,,,,,3300,,,1390456680,,,6,33,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,48,,,,-6,,KNYC,N,observation,0
2014-01-23 01:58:00,CLR,,,,,,1390467480,,KNYC,,,,,,3300,,,1390460280,,,6,33,,Nyc/Central Park,,,,,,Fair,9,Low,,,9,52,,,,-6,,KNYC,N,observation,0
2014-01-23 02:58:00,CLR,,,,,,1390471080,,KNYC,,,,,,3300,,,1390463880,,,6,33,,Nyc/Central Park,,,,,,Fair,9,Low,,,9,52,,,,-6,,KNYC,N,observation,0
2014-01-23 03:58:00,CLR,,,,,,1390474680,,KNYC,,,,,,3300,,,1390467480,,,6,33,,Nyc/Central Park,,,,,,Fair,9,Low,,,9,57,,,,-4,,KNYC,N,observation,0
2014-01-23 04:58:00,CLR,,,,,,1390478280,,KNYC,,,,,,3300,,,1390471080,,,6,33,,Nyc/Central Park,,,,,,Fair,9,Low,,,9,62,,,,-2,,KNYC,N,observation,0
2014-01-23 05:51:00,CLR,,,,,,1390481460,,KNYC,,,,,,3300,,,1390474260,,,6,33,,Nyc/Central Park,,,,,,Fair,9,Low,,,9,62,,,,-2,,KNYC,N,observation,0
2014-01-23 06:51:00,CLR,,,,,,1390485060,,KNYC,,,,,,3300,,,1390477860,,,6,33,,Nyc/Central Park,,,,,,Fair,9,Low,,,9,57,,,,-4,,KNYC,N,observation,0
2014-01-23 07:51:00,CLR,,,,,,1390488660,,KNYC,,,,,,3300,,,1390481460,,,6,33,,Nyc/Central Park,,,,,,Fair,9,Low,,,9,57,,,,-4,,KNYC,N,observation,0
2014-01-23 08:51:00,CLR,,,,,,1390492260,,KNYC,,,,,,3400,,,1390485060,,,6,34,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,57,,,,-2,,KNYC,D,observation,0
2014-01-23 09:51:00,CLR,,,,,,1390495860,,KNYC,,,,,,3400,,,1390488660,,,6,34,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,53,,,,-2,,KNYC,D,observation,0
2014-01-23 10:51:00,CLR,,,,,,1390499460,,KNYC,,,,,,3400,,,1390492260,,,6,34,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,49,,,,0,,KNYC,D,observation,0
2014-01-23 11:51:00,CLR,,,,,,1390503060,,KNYC,,,,,,3400,,,1390495860,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,45,,,,0,,KNYC,D,observation,0
2014-01-23 12:51:00,CLR,,,,,,1390506660,,KNYC,,,,,,3400,,,1390499460,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,45,,,,0,,KNYC,D,observation,0
2014-01-23 13:51:00,CLR,,,,,,1390510260,,KNYC,,,,,,3400,,,1390503060,,,6,34,,Nyc/Central Park,,,,,,Fair,19,Low,,,19,46,,,,1,,KNYC,D,observation,0
2014-01-23 14:51:00,CLR,,,,,,1390513860,,KNYC,,,,,,3400,,,1390506660,,,6,34,,Nyc/Central Park,,,,,,Fair,19,Low,,,19,42,,,,0,,KNYC,D,observation,0
2014-01-23 15:51:00,CLR,,,,,,1390517460,,KNYC,,,,,,3400,,,1390510260,,,6,34,,Nyc/Central Park,,,,,,Fair,19,Low,,,19,46,,,,1,,KNYC,D,observation,0
2014-01-23 17:51:00,CLR,,,,,,1390524660,,KNYC,,,,,,3400,,,1390517460,,,6,34,,Nyc/Central Park,,,,,,Fair,19,Low,,,19,42,,,,0,,KNYC,D,observation,0
2014-01-23 18:51:00,CLR,,,,,,1390528260,,KNYC,,,,,,3300,,,1390521060,,,6,33,,Nyc/Central Park,,,,,,Fair,19,Low,,,19,46,,,,1,,KNYC,N,observation,0
2014-01-23 19:51:00,CLR,,,,,,1390531860,,KNYC,,,,,,3300,,,1390524660,,,6,33,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,53,,,,3,,KNYC,N,observation,0
2014-01-23 20:51:00,CLR,,,,,,1390535460,,KNYC,,,,,,3300,,,1390528260,,,6,33,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,53,,,,3,,KNYC,N,observation,0
2014-01-23 22:51:00,CLR,,,,,,1390542660,,KNYC,,,,,,3300,,,1390535460,,,6,33,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,53,,,,1,,KNYC,N,observation,0
2014-01-23 23:51:00,CLR,,,,,,1390546260,,KNYC,,,,,,3300,,,1390539060,,,6,33,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,53,,,,1,,KNYC,N,observation,0
2014-01-24 00:51:00,CLR,,,,,,1390549860,,KNYC,,,,,,3300,,,1390542660,,,6,33,,Nyc/Central Park,,,,,,Fair,14,Low,,,14,53,,,,0,,KNYC,N,observation,0
2014-01-24 01:51:00,CLR,,,,,,1390553460,,KNYC,,,,,,3300,,,1390546260,,,6,33,,Nyc/Central Park,,,,,,Fair,14,Low,,,14,49,,,,-2,,KNYC,N,observation,0
2014-01-24 02:51:00,CLR,,,,,,1390557060,,KNYC,,,,,,3300,,,1390549860,,,6,33,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,53,,,,-2,,KNYC,N,observation,0
2014-01-24 03:51:00,CLR,,,,,,1390560660,,KNYC,,,,,,3300,,,1390553460,,,6,33,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,48,,,,-4,,KNYC,N,observation,0
2014-01-24 04:51:00,CLR,,,,,,1390564260,,KNYC,,,,,,3300,,,1390557060,,,6,33,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,48,,,,-4,,KNYC,N,observation,0
2014-01-24 05:51:00,CLR,,,,,,1390567860,,KNYC,,,,,,3300,,,1390560660,,,6,33,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,48,,,,-4,,KNYC,N,observation,0
2014-01-24 06:51:00,CLR,,,,,,1390571460,,KNYC,,,,,,3300,,,1390564260,,,6,33,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,48,,,,-6,,KNYC,N,observation,0
2014-01-24 07:51:00,CLR,,,,,,1390575060,,KNYC,,,,,,3300,,,1390567860,,,6,33,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,48,,,,-6,,KNYC,N,observation,0
2014-01-24 08:51:00,CLR,,,,,,1390578660,,KNYC,,,,,,3400,,,1390571460,,,6,34,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,48,,,,-6,,KNYC,D,observation,0
2014-01-24 09:51:00,CLR,,,,,,1390582260,,KNYC,,,,,,3400,,,1390575060,,,6,34,,Nyc/Central Park,,,,,,Fair,10,Low,,,10,44,,,,-8,,KNYC,D,observation,0
2014-01-24 10:51:00,CLR,,,,,,1390585860,,KNYC,,,,,,3400,,,1390578660,,,6,34,,Nyc/Central Park,,,,,,Fair,12,Low,,,12,45,,,,-6,,KNYC,D,observation,0
2014-01-24 11:51:00,CLR,,,,,,1390589460,,KNYC,,,,,,3400,,,1390582260,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,35,,,,-6,,KNYC,D,observation,0
2014-01-24 12:51:00,CLR,,,,,,1390593060,,KNYC,,,,,,3400,,,1390585860,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,35,,,,-6,,KNYC,D,observation,0
2014-01-24 13:51:00,CLR,,,,,,1390596660,,KNYC,,,,,,3400,,,1390589460,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,32,,,,-8,,KNYC,D,observation,0
2014-01-24 14:51:00,CLR,,,,,,1390600260,,KNYC,,,,,,3400,,,1390593060,,,6,34,,Nyc/Central Park,,,,,,Fair,19,Low,,,19,30,,,,-8,,KNYC,D,observation,0
2014-01-24 15:51:00,CLR,,,,,,1390603860,,KNYC,,,,,,3400,,,1390596660,,,6,34,,Nyc/Central Park,,,,,,Fair,19,Low,,,19,28,,,,-9,,KNYC,D,observation,0
2014-01-24 16:51:00,CLR,,,,,,1390607460,,KNYC,,,,,,3400,,,1390600260,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,35,,,,-6,,KNYC,D,observation,0
2014-01-24 17:51:00,CLR,,,,,,1390611060,,KNYC,,,,,,3400,,,1390603860,,,6,34,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,42,,,,-2,,KNYC,D,observation,0
2014-01-24 18:51:00,CLR,,,,,,1390614660,,KNYC,,,,,,3300,,,1390607460,,,6,33,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,45,,,,0,,KNYC,N,observation,0
2014-01-24 19:51:00,CLR,,,,,,1390618260,,KNYC,,,,,,3300,,,1390611060,,,6,33,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,45,,,,-2,,KNYC,N,observation,0
2014-01-24 20:51:00,CLR,,,,,,1390621860,,KNYC,,,,,,3300,,,1390614660,,,6,33,,Nyc/Central Park,,,,,,Fair,16,Low,,,16,45,,,,-2,,KNYC,N,observation,0
2014-01-24 21:51:00,CLR,,,,,,1390625460,,KNYC,,,,,,3300,,,1390618260,,,6,33,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,42,,,,-2,,KNYC,N,observation,0
2014-01-24 22:51:00,CLR,,,,,,1390629060,,KNYC,,,,,,3300,,,1390621860,,,6,33,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,45,,,,0,,KNYC,N,observation,0
2014-01-24 23:51:00,CLR,,,,,,1390632660,,KNYC,,,,,,3300,,,1390625460,,,6,33,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,45,,,,0,,KNYC,N,observation,0
2014-01-25 00:51:00,CLR,,,,,,1390636260,,KNYC,,,,,,3300,,,1390629060,,,6,33,,Nyc/Central Park,,,,,,Fair,18,Low,,,18,45,,,,0,,KNYC,N,observation,0
2014-01-25 01:51:00,CLR,,,,,,1390639860,,KNYC,,,,,,3300,,,1390632660,,,6,33,,Nyc/Central Park,,,,,,Fair,19,Low,,,19,46,,,,1,,KNYC,N,observation,0
2014-01-25 02:51:00,CLR,,,,,,1390643460,,KNYC,,,,,,3300,,,1390636260,,,6,33,,Nyc/Central Park,,,,,,Fair,19,Low,,,19,46,,,,1,,KNYC,N,observation,0
2014-01-25 03:51:00,CLR,,,,,,1390647060,,KNYC,,,,,,3300,,,1390639860,,,6,33,,Nyc/Central Park,,,,,,Fair,19,Low,,,19,49,,,,3,,KNYC,N,observation,0
2014-01-25 04:51:00,CLR,,,,,,1390650660,,KNYC,,,,,,3300,,,1390643460,,,6,33,,Nyc/Central Park,,,,,,Fair,21,Low,,,21,46,,,,3,,KNYC,N,observation,0
2014-01-25 05:51:00,CLR,,,,,,1390654260,,KNYC,,,,,,3300,,,1390647060,,,6,33,,Nyc/Central Park,,,,,,Fair,21,Low,,,21,50,,,,5,,KNYC,N,observation,0
2014-01-25 06:51:00,CLR,,,,,,1390657860,,KNYC,,,,,,3300,,,1390650660,,,6,33,,Nyc/Central Park,,,,,,Fair,21,Low,,,21,46,,,,3,,KNYC,N,observation,0
2014-01-25 07:51:00,CLR,,,,,,1390661460,,KNYC,,,,,,3300,,,1390654260,,,6,33,,Nyc/Central Park,,,,,,Fair,21,Low,,,21,54,,,,7,,KNYC,N,observation,0
2014-01-25 08:51:00,CLR,,,,,,1390665060,,KNYC,,,,,,3400,,,1390657860,,,6,34,,Nyc/Central Park,,,,,,Fair,23,Low,,,23,54,,,,9,,KNYC,D,observation,0
2014-01-25 09:51:00,CLR,,,,,,1390668660,,KNYC,,,,,,3400,,,1390661460,,,6,34,,Nyc/Central Park,,,,,,Fair,25,Low,,,25,46,,,,7,,KNYC,D,observation,0
2014-01-25 10:51:00,CLR,,,,,,1390672260,,KNYC,,,,,,3400,,,1390665060,,,6,34,,Nyc/Central Park,,,,,,Fair,27,Low,,,27,47,,,,9,,KNYC,D,observation,0
2014-01-25 11:51:00,OVC,,,,,,1390675860,,KNYC,,270,,,,2600,,,1390668660,19,,10,26,,Nyc/Central Park,8,,,,W,Cloudy,27,,19,,27,45,29.46,,,8,,KNYC,D,observation,-132
2014-01-25 12:51:00,OVC,,28,21,,,1390679460,,KNYC,,210,17,,,2600,,,1390672260,19,,10,26,,Nyc/Central Park,9,,,,SSW,Cloudy,28,,19,,28,45,29.39,,,9,,KNYC,D,observation,-125
2014-01-25 13:51:00,OVC,,,,,,1390683060,,KNYC,,,,,,2600,,,1390675860,,,0.75,26,,Nyc/Central Park,,0.01,,,,Cloudy,26,,,,26,75,29.32,,,19,,KNYC,D,observation,-92
2014-01-25 14:51:00,OVC,,,,,,1390686660,,KNYC,,,,,,2600,,,1390679460,,,0.75,26,,Nyc/Central Park,,0.01,,,,Cloudy,26,,,,26,75,29.32,,,19,,KNYC,D,observation,-48
2014-01-25 15:51:00,OVC,,,,,Falling,1390690260,,KNYC,,,16,,,2600,,,1390683060,19,,0.75,26,,Nyc/Central Park,6,0.0,,,VAR,Cloudy,26,,19,2,26,75,29.29,,,19,,KNYC,D,observation,-13
2014-01-25 16:51:00,OVC,,,,,,1390693860,,KNYC,,220,,,,2600,,,1390686660,16,,0.25,26,,Nyc/Central Park,8,0.02,,,SW,Cloudy,25,,16,,25,81,29.28,,,20,,KNYC,D,observation,-6
2014-01-25 18:51:00,OVC,,28,25,,Rising,1390701060,,KNYC,,,,,,2600,,,1390693860,25,,10,26,,Nyc/Central Park,3,0.0,,,VAR,Cloudy,25,Low,25,1,25,75,29.29,,,18,,KNYC,N,observation,0
2014-01-25 19:51:00,BKN,,,,,,1390704660,,KNYC,,,18,,,2700,,,1390697460,19,,10,27,,Nyc/Central Park,5,,,,VAR,Mostly Cloudy,25,Low,19,,25,72,29.29,,,17,,KNYC,N,observation,0
2014-01-25 20:51:00,SCT,,,,,,1390708260,,KNYC,,250,21,,,2900,,,1390701060,14,,10,29,,Nyc/Central Park,12,,,,WSW,Partly Cloudy,25,Low,14,,25,72,29.29,,,17,,KNYC,N,observation,0
2014-01-25 21:51:00,CLR,,,,,Falling Rapidly,1390711860,,KNYC,,,,,,3300,,,1390704660,17,,10,33,,Nyc/Central Park,6,,,,VAR,Fair,24,Low,17,2,24,69,29.28,,,15,,KNYC,N,observation,0
2014-01-25 22:51:00,CLR,,,,,,1390715460,,KNYC,,,,,,3300,,,1390708260,,,10,33,,Nyc/Central Park,,,,,,Fair,24,Low,,,24,69,29.28,,,15,,KNYC,N,observation,0
2014-01-25 23:51:00,CLR,,28,19,,,1390719060,,KNYC,,,,,,3300,,,1390711860,16,,9,33,,Nyc/Central Park,6,,,,VAR,Fair,23,Low,16,,23,72,29.29,,,15,,KNYC,N,observation,0
2014-01-26 00:51:00,FEW,,25,22,,Rising Rapidly,1390722660,,KNYC,,280,20,,,3300,,,1390715460,13,,9,33,,Nyc/Central Park,9,,,,W,Fair,23,Low,13,1,23,68,29.32,,,14,,KNYC,N,observation,0
2014-01-26 01:51:00,CLR,,,,,,1390726260,,KNYC,,280,23,,,3300,,,1390719060,10,,10,33,,Nyc/Central Park,15,,,,W,Fair,23,Low,10,,23,65,29.37,,,13,,KNYC,N,observation,0
2014-01-26 02:51:00,CLR,,,,,,1390729860,,KNYC,,280,26,,,3300,,,1390722660,10,,10,33,,Nyc/Central Park,16,,,,W,Fair,23,Low,10,,23,50,29.44,,,7,,KNYC,N,observation,0
2014-01-26 04:51:00,CLR,,,,,,1390737060,,KNYC,,,17,,,3300,,,1390729860,11,,10,33,,Nyc/Central Park,6,,,,VAR,Fair,19,Low,11,,19,38,29.53,,,-3,,KNYC,N,observation,0
2014-01-26 05:51:00,CLR,,,,,,1390740660,,KNYC,,290,23,,,3300,,,1390733460,7,,10,33,,Nyc/Central Park,10,,,,WNW,Fair,19,Low,7,,19,40,29.56,,,-2,,KNYC,N,observation,0
2014-01-26 06:51:00,CLR,,24,18,,Rising Rapidly,1390744260,,KNYC,,280,20,,,3300,,,1390737060,5,,10,33,,Nyc/Central Park,12,,,,W,Fair,18,Low,5,1,18,41,29.61,,,-2,,KNYC,N,observation,0
2014-01-26 07:51:00,CLR,,,,,,1390747860,,KNYC,,270,17,,,3300,,,1390740660,6,,10,33,,Nyc/Central Park,9,,,,W,Fair,17,Low,6,,17,41,29.67,,,-3,,KNYC,N,observation,0
2014-01-26 08:51:00,SCT,,,,,,1390751460,,KNYC,,,,,,3000,,,1390744260,9,,10,30,,Nyc/Central Park,7,,,,VAR,Partly Cloudy,18,,9,,18,41,29.7,,,-2,,KNYC,D,observation,-13
2014-01-26 09:51:00,CLR,,,,,Rising,1390755060,,KNYC,,280,20,,,3400,,,1390747860,7,,10,34,,Nyc/Central Park,9,,,,W,Fair,18,Low,7,1,18,40,29.72,,,-3,,KNYC,D,observation,0
